State,Year,Colonies,YieldPerCol,TotalProd,Clothianidin,Imidacloprid,Thiamethoxam,Acetamiprid,Thiacloprid,TotalNeonic,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Idaho,2012,92000.0,32,2944000.0,3325.7,34000.0,5972.2,87.5,4.9,43390.3,,,,
Idaho,2013,83000.0,32,2656000.0,4217.4,27564.6,7735.4,44.4,19.4,39581.2,,,,
Idaho,2014,100000.0,34,3400000.0,6741.1,30798.5,5683.5,40.1,31.2,43294.4,,,,
Idaho,2015,89000.0,32,2848000.0,0.3,20995.8,178.2,53.3,3.2,21230.8,,,,
Idaho,2016,97000.0,34,3298000.0,1.1,16642.4,2278.5,115.6,0.0,19037.6,,,,
Idaho,2017,95000.0,44,4180000.0,,,,,,,,,,
Illinois,1991,21000.0,52,1092000.0,,,,,,,,,,
Illinois,1992,16000.0,53,848000.0,,,,,,,,,,
Illinois,1993,15000.0,48,720000.0,,,,,,,,,,
Illinois,1994,13000.0,80,1040000.0,,,,,,,,,,
Illinois,1995,11000.0,74,814000.0,0.0,50.0,0.0,0.0,0.0,50.0,,,,
Illinois,1996,11000.0,74,814000.0,0.0,69.8,0.0,0.0,0.0,69.8,,,,
Illinois,1997,7000.0,69,483000.0,0.0,143.2,0.0,0.0,0.0,143.2,,,,
Illinois,1998,9000.0,71,639000.0,0.0,200.9,0.0,0.0,0.0,200.9,,,,
Illinois,1999,9000.0,66,594000.0,0.0,231.0,0.0,0.0,0.0,231.0,,,,
Illinois,2000,8000.0,61,488000.0,0.0,416.4,0.0,0.0,0.0,416.4,27.37344895777779,0.01542727055555556,6.086389627777781,0.7021085355555552
Illinois,2001,6000.0,76,456000.0,0.0,650.8,0.0,0.0,0.0,650.8,21.67440141813995,0.018629653038674046,6.270748022329654,0.573587185036832
Illinois,2002,9000.0,80,720000.0,0.0,293.7,15.7,0.0,0.0,309.4,19.476064556481486,0.019352127314814813,5.03912411851852,0.5649178020833331
Illinois,2003,7000.0,60,420000.0,0.0,790.6,21.7,46.3,0.0,858.6,19.992318998626363,0.01951209065934066,4.709892464285714,0.49936577472527444
Illinois,2004,7000.0,55,385000.0,38467.5,7921.4,2068.2,456.9,110.5,49024.5,18.601489326027405,0.01928208219178084,4.2272522130137,0.551710248630137
Illinois,2005,8000.0,85,680000.0,47239.0,7969.5,4114.8,74.2,0.0,59397.5,17.28872164084508,0.022367845070422544,4.8553953908450715,0.46677786619718303
Illinois,2006,10000.0,66,660000.0,39370.0,2538.7,8750.8,74.9,64.3,50798.7,17.110724552112686,0.019865274647887336,2.650831216197184,0.39407991549295734
Illinois,2007,9000.0,63,567000.0,59760.1,6555.4,14219.0,73.1,0.0,80607.6,15.359410427294677,0.02053168299516908,1.7961294712318836,0.34542106666666644
Illinois,2008,8000.0,56,448000.0,83463.1,10470.0,17551.8,24.9,0.0,111509.8,15.1632999590164,0.019265787477231327,1.7774528731785058,0.30164300708105635
Illinois,2009,8000.0,34,272000.0,87037.3,8471.3,33399.8,123.2,0.0,129031.6,14.213755074303597,0.0194550111111111,1.7062638559780927,0.29698533444444447
Illinois,2010,9000.0,41,369000.0,78975.3,74302.9,34804.7,24.5,0.0,188107.4,13.147383888401563,0.024624561403508768,2.0012743143274845,0.35616860087719293
Illinois,2011,7000.0,50,350000.0,130241.7,66760.4,30175.8,98.2,0.0,227276.1,12.283006448179268,0.02400531279178338,2.354653856442579,0.342110548085901
Illinois,2012,7000.0,61,427000.0,212756.9,58895.9,38048.5,152.7,0.0,309854.0,12.698506457277006,0.025389810328638518,1.1253742913145544,0.29944251361502366
Illinois,2013,7000.0,48,336000.0,222432.9,79582.5,31131.3,178.9,0.0,333325.6,11.127443903361343,0.023748659663865575,0.9050132289915965,0.30292611274509795
Illinois,2014,8000.0,49,392000.0,278498.8,85852.3,38568.4,92.1,0.0,403011.6,10.499766726648353,0.024235177197802212,1.0069224175824165,0.30870583241758254
Illinois,2015,8000.0,51,408000.0,17.1,6849.6,15849.1,80.9,0.0,22796.7,8.520051134722221,0.025036533333333312,1.222226101851852,0.30131782500000004
Illinois,2016,10000.0,48,480000.0,2.5,8139.3,2710.1,0.0,0.0,10851.9,10.23417457627119,0.025418055084745764,0.9988927309322032,0.3177111101694916
Illinois,2017,11000.0,46,506000.0,,,,,,,,,,
Indiana,1991,21000.0,50,1050000.0,,,,,,,,,,
Indiana,1992,15000.0,31,465000.0,,,,,,,,,,
Indiana,1993,12000.0,66,792000.0,,,,,,,,,,
Indiana,1994,13000.0,54,702000.0,,,,,,,,,,
Indiana,1995,12000.0,63,756000.0,0.0,81.3,0.0,0.0,0.0,81.3,,,,
Indiana,1996,9000.0,75,675000.0,0.0,617.8,0.0,0.0,0.0,617.8,,,,
Indiana,1997,8000.0,71,568000.0,0.0,414.7,0.0,0.0,0.0,414.7,,,,
Indiana,1998,9000.0,92,828000.0,0.0,93.1,0.0,0.0,0.0,93.1,,,,
Indiana,1999,10000.0,81,810000.0,0.0,458.3,0.0,0.0,0.0,458.3,,,,
Indiana,2000,8000.0,65,520000.0,0.0,228.9,0.0,0.0,0.0,228.9,15.287580371257489,0.029781718562874267,7.350800841317369,0.8729743592814375
Indiana,2001,7000.0,76,532000.0,0.0,393.3,0.0,0.0,0.0,393.3,14.947843544943824,0.03215273033707866,3.3137790280898884,0.38271316573033703
Indiana,2002,8000.0,62,496000.0,0.0,255.7,30.2,0.0,0.0,285.9,16.3927037109375,0.03550572656250001,3.511971769531253,0.44414628906250003
Indiana,2003,5000.0,56,280000.0,0.0,441.8,69.0,65.5,0.0,576.3,14.522778646067415,0.029897033707865176,3.3911762837078645,0.44221821910112363
Indiana,2004,7000.0,59,413000.0,18854.2,3633.8,2092.6,66.7,83.6,24730.9,13.780555342657344,0.030380405594405586,4.725999332167837,0.5648289265734268
Indiana,2005,8000.0,64,512000.0,39014.6,2692.9,6777.0,41.7,24.5,48550.7,13.230630027173913,0.03280651630434785,4.766601108695655,0.42217621739130395
Indiana,2006,7000.0,54,378000.0,28214.9,4295.6,10034.6,32.6,53.1,42630.8,13.922752137931035,0.024199563218390806,9.933532290229888,0.65632067816092
Indiana,2007,8000.0,53,424000.0,45215.8,7096.6,10117.2,40.6,10.2,62480.4,11.037994163841809,0.03182974011299434,3.3940247316384213,0.4496968813559324
Indiana,2008,7000.0,67,469000.0,37050.8,2742.7,10810.1,20.2,18.6,50642.4,9.288780684782614,0.02874951630434782,2.465206429347826,0.4196332228260867
Indiana,2009,9000.0,32,288000.0,37115.0,13889.8,15124.8,76.8,19.8,66226.2,10.135623790960452,0.025930056497175162,1.5431601214689268,0.23374955084745763
Indiana,2010,10000.0,43,430000.0,38671.5,50011.9,16785.9,30.8,13.7,105513.8,9.392295469387753,0.029449952380952372,2.9859852891156464,0.16423727210884354
Indiana,2011,8000.0,51,408000.0,56387.8,53736.8,15199.8,45.6,4.3,125374.3,9.906356070652166,0.033770559782608685,1.361131978260869,0.05632945380434782
Indiana,2012,8000.0,59,472000.0,108503.1,52850.4,19470.2,28.2,1.7,180853.6,9.84046254248366,0.03576250980392156,0.8448061470588233,0.40079894117647047
Indiana,2013,6000.0,47,282000.0,123068.8,37155.9,23874.4,27.6,0.0,184126.7,10.780600909090905,0.026748225806451614,2.39002680058651,0.2602305960410558
Indiana,2014,5000.0,62,310000.0,149287.3,66659.6,18844.2,56.8,0.4,234848.3,11.691270427419358,0.02644582258064516,2.579460907258066,0.2281825298387098
Indiana,2015,6000.0,53,318000.0,7.1,2418.8,1287.9,38.3,0.0,3752.1,13.489542162162165,0.026216804804804792,1.262349490990992,0.24874828678678695
Indiana,2016,7000.0,62,434000.0,6.4,1768.4,937.9,35.3,0.0,2748.0,13.857478082474225,0.02654231958762886,0.3929734123711341,0.2447393453608248
Indiana,2017,7000.0,48,336000.0,,,,,,,,,,
Iowa,1991,70000.0,59,4130000.0,,,,,,,,,,
Iowa,1992,65000.0,62,4030000.0,,,,,,,,,,
Iowa,1993,60000.0,49,2940000.0,,,,,,,,,,
Iowa,1994,55000.0,66,3630000.0,,,,,,,,,,
Iowa,1995,50000.0,68,3400000.0,0.0,23.7,0.0,0.0,0.0,23.7,,,,
Iowa,1996,58000.0,67,3886000.0,0.0,38.6,0.0,0.0,0.0,38.6,,,,
Iowa,1997,45000.0,74,3330000.0,0.0,47.7,0.0,0.0,0.0,47.7,,,,
Iowa,1998,50000.0,78,3900000.0,0.0,322.4,0.0,0.0,0.0,322.4,,,,
Iowa,1999,40000.0,65,2600000.0,0.0,65.5,0.0,0.0,0.0,65.5,,,,
Iowa,2000,30000.0,67,2010000.0,0.0,61.4,0.0,0.0,0.0,61.4,,,,
Iowa,2001,33000.0,51,1683000.0,0.0,57.6,0.6,0.0,0.0,58.2,,,,
Iowa,2002,33000.0,70,2310000.0,0.0,102.5,3.3,0.0,0.0,105.8,,,,
Iowa,2003,32000.0,59,1888000.0,0.0,79.4,4.4,9.2,0.0,93.0,,,,
Iowa,2004,35000.0,67,2345000.0,21798.9,8143.3,5280.1,16.0,0.0,35238.3,,,,
Iowa,2005,28000.0,88,2464000.0,39662.1,5884.9,8273.3,9.1,0.0,53829.4,,,,
Iowa,2006,26000.0,84,2184000.0,48965.9,4205.2,18630.3,8.4,0.0,71809.8,8.230118,0.016324806451612904,0.4614989193548385,0.2072039032258065
Iowa,2007,26000.0,81,2106000.0,55855.6,6057.1,31059.7,7.9,0.0,92980.3,7.28799243255814,0.028439972093023267,0.553693356976744,0.25099468372093015
Iowa,2008,24000.0,62,1488000.0,95696.0,16994.9,37337.2,0.9,0.0,150029.0,7.394105127131784,0.027489528682170528,0.4325193201550388,0.2544953759689923
Iowa,2009,26000.0,42,1092000.0,87469.4,17994.1,52617.1,7.5,0.0,158088.1,6.968151365116277,0.025879753488372084,0.3154017093023256,0.24080150348837218
Iowa,2010,27000.0,49,1323000.0,61314.3,75558.9,48152.2,5.8,0.0,185031.2,7.433829270249222,0.028492058411214966,0.3875755218068535,0.24877824299065415
Iowa,2011,25000.0,62,1550000.0,129359.2,36744.7,56816.9,10.3,0.0,222931.1,7.799573752161382,0.02701270941402498,0.5789815242555237,0.20609169020172907
Iowa,2012,37000.0,61,2257000.0,168229.2,49328.3,59286.2,11.0,0.0,276854.7,7.903381513182672,0.027581719868173236,0.4858960953389834,0.21622975282485876
Iowa,2013,39000.0,48,1872000.0,214836.0,70715.7,49952.7,25.5,0.0,335529.9,7.162046554029306,0.027277741758241734,0.46739507165750926,0.20366464514652027
Iowa,2014,35000.0,43,1505000.0,256886.6,53938.0,64834.6,11.9,0.0,375671.1,6.803411917355371,0.025821004132231398,0.5004047651515151,0.2044119786501378
Iowa,2015,36000.0,50,1800000.0,3.2,4945.6,6004.2,3.3,0.0,10956.3,6.4589937123287635,0.026393523972602754,0.4572303171232879,0.21023481095890392
Iowa,2016,37000.0,48,1776000.0,0.0,3160.6,1105.8,7.0,0.0,4273.4,6.204294344262299,0.029302520491803274,0.21162236680327867,0.2105222479508198
Iowa,2017,35000.0,58,2030000.0,,,,,,,,,,
Kansas,1991,35000.0,52,1820000.0,,,,,,,,,,
Kansas,1992,28000.0,58,1624000.0,,,,,,,,,,
Kansas,1993,23000.0,57,1311000.0,,,,,,,,,,
Kansas,1994,19000.0,47,893000.0,,,,,,,,,,
Kansas,1995,17000.0,67,1139000.0,0.0,24.4,0.0,0.0,0.0,24.4,,,,
Kansas,1996,16000.0,51,816000.0,0.0,7.6,0.0,0.0,0.0,7.6,,,,
Kansas,1997,17000.0,71,1207000.0,0.0,156.7,0.0,0.0,0.0,156.7,,,,
Kansas,1998,16000.0,46,736000.0,0.0,20.1,0.0,0.0,0.0,20.1,,,,
Kansas,1999,13000.0,67,871000.0,0.0,22.6,0.0,0.0,0.0,22.6,,,,
Kansas,2000,15000.0,68,1020000.0,0.0,28.7,0.0,0.0,0.0,28.7,9.927878968123862,0.02943623224043718,0.950519584016394,0.7678941329690334
Kansas,2001,13000.0,51,663000.0,0.0,46.9,0.0,0.0,0.0,46.9,10.560116246118724,0.028761570319634694,0.9844478648401828,0.33000711118721454
Kansas,2002,17000.0,52,884000.0,0.0,10.2,98.1,0.0,0.0,108.3,8.617402470958913,0.027225662557077642,1.5292115867123308,0.38637033000000015
Kansas,2003,16000.0,57,912000.0,0.0,23.7,81.7,16.2,0.0,121.6,9.04249008575581,0.027850109011627874,1.6654629941860464,0.2932608590116279
Kansas,2004,14000.0,80,1120000.0,7479.3,10636.1,3575.9,20.2,0.0,21711.5,9.94521369398907,0.02434884836065574,2.073913511612024,0.3918363504098364
Kansas,2005,16000.0,50,800000.0,10489.0,3142.6,5469.7,0.0,0.0,19101.3,11.551051721917805,0.026276528767123285,2.3611714349315074,0.39248300068493136
Kansas,2006,14000.0,55,770000.0,12961.0,3964.6,9406.4,0.0,0.0,26332.0,12.041822547486037,0.02634436312849163,3.7172871738826836,0.3693415621508383
Kansas,2007,14000.0,40,560000.0,20029.0,1155.9,6636.6,0.0,235.3,28056.8,13.393603279452053,0.02323153698630135,4.196402369863011,0.4222136205479454
Kansas,2008,10000.0,61,610000.0,18574.2,6267.3,11798.4,0.0,0.0,36639.9,16.80789221037465,0.022085515850144094,4.04381809798271,0.4023550706051875
Kansas,2009,9000.0,63,567000.0,24430.8,8915.2,26354.2,0.0,0.0,59700.2,12.271639795321645,0.023496339181286553,4.652079026315792,0.2962093406432747
Kansas,2010,9000.0,52,468000.0,15132.8,22264.7,17974.1,0.0,0.0,55371.6,13.066675312865502,0.02159838596491227,5.189308907894735,0.4170265073099415
Kansas,2011,7000.0,44,308000.0,29542.7,19711.5,24384.9,0.0,0.0,73639.1,13.100770260000003,0.021984428571428592,3.618949335714287,0.45144234714285736
Kansas,2012,6000.0,55,330000.0,48739.6,37132.2,29558.4,0.0,0.0,115430.2,12.063074105571854,0.028827659824046937,2.807930063049854,0.5110504310850437
Kansas,2013,6000.0,46,276000.0,71506.6,29835.0,29067.0,0.0,0.0,130408.6,11.859712665584416,0.02520611688311688,2.043392454545456,0.43578813474025996
Kansas,2014,7000.0,75,525000.0,67757.5,46814.4,31315.3,0.3,0.0,145887.5,11.030924596590909,0.02518003977272729,1.7583278650568184,0.26485516903409095
Kansas,2015,8000.0,36,288000.0,0.0,2238.9,2230.0,0.2,0.0,4469.1,11.012462270029678,0.02538931157270031,1.5372757700296733,0.285717900593472
Kansas,2016,7000.0,48,336000.0,0.0,2221.5,2408.3,0.0,0.0,4629.8,11.582273045454544,0.02283981818181818,1.083540761363636,0.2531169204545454
Kansas,2017,7000.0,79,553000.0,,,,,,,,,,
Kentucky,1991,7000.0,25,175000.0,,,,,,,,,,
Kentucky,1992,4000.0,30,120000.0,,,,,,,,,,
Kentucky,1993,4000.0,60,240000.0,,,,,,,,,,
Kentucky,1994,3000.0,54,162000.0,,,,,,,,,,
Kentucky,1995,3000.0,44,132000.0,0.0,78.8,0.0,0.0,0.0,78.8,,,,
Kentucky,1996,3000.0,60,180000.0,0.0,34.5,0.0,0.0,0.0,34.5,,,,
Kentucky,1997,3000.0,60,180000.0,0.0,1370.3,0.0,0.0,0.0,1370.3,,,,
Kentucky,1998,3000.0,50,150000.0,0.0,3317.9,0.0,0.0,0.0,3317.9,,,,
Kentucky,1999,3000.0,50,150000.0,0.0,4566.6,0.0,0.0,0.0,4566.6,,,,
Kentucky,2000,4000.0,48,192000.0,0.0,3284.7,0.0,0.0,0.0,3284.7,12.751562351564425,0.02890802057156936,4.7926369310760055,0.17756137216371032
Kentucky,2001,4000.0,78,312000.0,0.0,2705.4,0.0,0.0,0.0,2705.4,12.546311945641355,0.030149095663956613,4.109827957554199,0.14552644796747968
Kentucky,2002,5000.0,54,270000.0,0.0,2862.4,137.7,0.0,0.0,3000.1,10.944565224254742,0.03245733265582655,2.9346618668699174,0.12051450542005418
Kentucky,2003,5000.0,48,240000.0,0.0,2013.9,312.9,3.6,0.0,2330.4,10.830070306451608,0.0329154435483871,3.530695127016127,0.10499196975806453
Kentucky,2004,5000.0,56,280000.0,1655.6,3462.8,348.6,54.6,1.9,5523.5,,,,
Kentucky,2005,5000.0,50,250000.0,1915.3,1821.1,428.5,28.4,0.0,4193.3,,,,
Kentucky,2006,5000.0,56,280000.0,3652.4,4672.3,1422.8,60.9,1.1,9809.5,,,,
Kentucky,2007,4000.0,61,244000.0,9675.1,2649.4,1569.6,30.7,0.0,13924.8,,,,
Kentucky,2008,4000.0,39,156000.0,5241.4,5605.5,2053.5,36.4,0.0,12936.8,,,,
Kentucky,2009,5000.0,35,175000.0,8067.6,5332.7,3797.5,42.7,0.0,17240.5,,,,
Kentucky,2010,5000.0,67,335000.0,8732.8,16406.8,3748.7,21.6,0.0,28909.9,,,,
Kentucky,2011,4000.0,39,156000.0,7982.0,16392.4,11304.4,32.7,0.0,35711.5,,,,
Kentucky,2012,5000.0,51,255000.0,19734.3,13952.5,6714.5,18.6,0.0,40419.9,,,,
Kentucky,2013,3000.0,41,123000.0,32857.7,14255.7,4577.4,27.2,0.0,51718.0,14.108201243902444,0.01532406097560976,1.4973032987804875,0.35176348170731697
Kentucky,2014,5000.0,47,235000.0,36534.5,30765.2,8474.1,45.4,0.0,75819.2,11.415922365853659,0.02047730487804878,1.4543708170731706,0.26103059451219507
Kentucky,2015,5000.0,46,230000.0,2.5,3918.7,582.5,58.5,0.0,4562.2,7.884234706185571,0.02366968556701031,0.5517881932989691,0.27074296134020615
Kentucky,2016,5000.0,46,230000.0,8.4,4470.0,339.8,27.3,0.0,4845.5,,,,
Kentucky,2017,5000.0,38,190000.0,,,,,,,,,,
Louisiana,1991,40000.0,70,2800000.0,,,,,,,,,,
Louisiana,1992,45000.0,107,4815000.0,,,,,,,,,,
Louisiana,1993,47000.0,86,4042000.0,,,,,,,,,,
Louisiana,1994,35000.0,98,3430000.0,,,,,,,,,,
Louisiana,1995,33000.0,119,3927000.0,0.0,945.9,0.0,0.0,0.0,945.9,,,,
Louisiana,1996,37000.0,106,3922000.0,0.0,1406.4,0.0,0.0,0.0,1406.4,,,,
Louisiana,1997,44000.0,115,5060000.0,0.0,493.8,0.0,0.0,0.0,493.8,,,,
Louisiana,1998,41000.0,111,4551000.0,0.0,433.8,0.0,0.0,0.0,433.8,,,,
Louisiana,1999,48000.0,114,5472000.0,0.0,628.4,0.0,0.0,0.0,628.4,,,,
Louisiana,2000,43000.0,94,4042000.0,0.0,2964.7,0.0,0.0,0.0,2964.7,17.346074243169415,0.023755950819672127,3.658712430327869,0.7566461953551918
Louisiana,2001,45000.0,106,4770000.0,0.0,2804.1,460.1,0.0,0.0,3264.2,17.359238772222234,0.022977722222222212,3.691796738888892,0.8257890902777784
Louisiana,2002,35000.0,124,4340000.0,0.0,1309.1,221.2,75.5,0.0,1605.8,17.996763217391308,0.021032043478260862,2.6089724652173936,0.7147601318840581
Louisiana,2003,34000.0,90,3060000.0,0.0,1251.1,1297.8,25.5,0.0,2574.4,15.562502252777783,0.02096897777777778,3.362328555555559,0.6619541541666667
Louisiana,2004,35000.0,98,3430000.0,136.6,5336.1,7054.0,490.4,0.0,13017.1,15.816226016438357,0.022231991780821945,3.4598764520547984,0.5618260150684935
Louisiana,2005,35000.0,97,3395000.0,560.3,3257.3,5588.3,91.5,0.0,9497.4,14.351864030470916,0.025809433518005544,4.034029430747922,0.4493289584487533
Louisiana,2006,30000.0,90,2700000.0,1909.5,4995.6,13520.1,356.3,0.0,20781.5,15.014635266483515,0.02320745604395605,3.467355417582418,0.36654512431318675
Louisiana,2007,29000.0,89,2581000.0,730.1,3945.3,9864.2,759.7,0.0,15299.3,15.199116918309858,0.02239293239436619,2.574561514084511,0.3816942929577461
Louisiana,2008,40000.0,77,3080000.0,1058.4,10848.2,14375.5,451.6,0.0,26733.7,13.114455446927382,0.02167902793296089,2.3927552737430164,0.28463082681564256
Louisiana,2009,37000.0,103,3811000.0,4220.8,4983.4,14607.0,384.2,0.0,24195.4,12.875143473684203,0.022424952908587266,1.9134634279778402,0.221387469529086
Louisiana,2010,36000.0,80,2880000.0,3808.5,18262.6,6468.3,107.2,0.0,28646.6,12.698542830028327,0.025291603399433434,1.359624934844193,0.24725486543909336
Louisiana,2011,36000.0,77,2772000.0,4850.7,20744.8,19026.7,2129.5,0.0,46751.7,11.665706710743807,0.025233942148760336,1.2474198347107426,0.22149750413223152
Louisiana,2012,41000.0,86,3526000.0,6514.1,18133.3,20919.4,0.1,0.0,45566.9,11.400542943661968,0.024979115492957768,0.8244011042253523,0.21868265492957736
Louisiana,2013,50000.0,98,4900000.0,5418.9,15364.7,16757.5,11.0,0.0,37552.1,9.644705094444443,0.02365381111111111,0.6352537291666667,0.20401628750000003
Louisiana,2014,48000.0,84,4032000.0,4006.1,20872.0,24656.1,543.1,0.0,50077.3,10.48086921148036,0.02333415709969787,1.2450263338368583,0.2667189350453174
Louisiana,2015,44000.0,99,4356000.0,0.0,7778.9,4740.4,593.0,0.0,13112.3,9.380472674931138,0.02353977685950413,1.072850792011019,0.22070291597796138
Louisiana,2016,50000.0,86,4300000.0,0.0,10335.2,5216.2,282.6,0.0,15834.0,12.91140163157895,0.026846491228070174,1.1132564605263158,0.2329377675438596
Louisiana,2017,43000.0,81,3483000.0,,,,,,,,,,
Maine,1991,13000.0,42,546000.0,,,,,,,,,,
Maine,1992,15000.0,22,330000.0,,,,,,,,,,
Maine,1993,13000.0,50,650000.0,,,,,,,,,,
Maine,1994,8000.0,55,440000.0,,,,,,,,,,
Maine,1995,11000.0,45,495000.0,0.0,2092.3,0.0,0.0,0.0,2092.3,,,,
Maine,1996,9000.0,23,207000.0,0.0,3235.5,0.0,0.0,0.0,3235.5,,,,
Maine,1997,8000.0,19,152000.0,0.0,2408.3,0.0,0.0,0.0,2408.3,,,,
Maine,1998,10000.0,26,260000.0,0.0,2915.3,0.0,0.0,0.0,2915.3,,,,
Maine,1999,14000.0,22,308000.0,0.0,4802.6,0.0,0.0,0.0,4802.6,,,,
Maine,2000,11000.0,21,231000.0,0.0,4299.4,0.0,0.0,0.0,4299.4,,,,
Maine,2001,11000.0,20,220000.0,0.0,3353.3,0.0,0.0,0.0,3353.3,,,,
Maine,2002,11000.0,41,451000.0,0.0,4659.4,301.6,0.0,0.0,4961.0,,,,
Maine,2003,8000.0,33,264000.0,0.0,4134.9,1127.9,0.0,0.0,5262.8,,,,
Maine,2004,7000.0,31,217000.0,0.0,5041.3,160.8,0.0,0.0,5202.1,,,,
Maine,2005,8000.0,26,208000.0,0.0,2748.5,358.2,0.0,0.0,3106.7,,,,
Maine,2006,11000.0,23,253000.0,0.0,2595.2,347.8,142.7,0.0,3085.7,2.336910172413794,0.02627869655172413,0.8235399448275866,0.1789031862068964
Maine,2007,9000.0,26,234000.0,0.0,2030.4,23.5,189.7,0.0,2243.6,2.8001102273972585,0.026452495890410942,0.7790631561643838,0.1722276917808219
Maine,2008,7000.0,42,294000.0,3.3,3620.6,204.8,2764.8,0.0,6593.5,5.649784387878789,0.02532712878787878,1.2302973515151512,0.16826193863636363
Maine,2009,6000.0,50,300000.0,186.3,3936.2,885.6,10.3,0.0,5018.4,6.911412969406395,0.022984944748858448,1.932065414383562,0.20591175228310502
Maine,2010,5000.0,41,205000.0,140.3,2738.7,1302.1,395.4,0.0,4576.5,6.166100677808223,0.02603270657534251,0.9396287169863007,0.25278095465753414
Maine,2011,4000.0,30,120000.0,372.6,3005.5,1208.6,559.6,0.0,5146.3,5.544922748401823,0.02449652831050231,0.8147888582191776,0.23310694977168941
Maine,2012,4000.0,34,136000.0,197.3,1910.0,1667.6,0.0,0.0,3774.9,6.079326717668489,0.02459304508196724,0.7554442128870675,0.2867996682604735
Maine,2013,7000.0,43,301000.0,100.1,1808.0,1935.0,0.0,0.0,3843.1,3.174549805860805,0.02563333195970696,0.70327632257326,0.19537402472527474
Maine,2014,8000.0,47,376000.0,9.7,3198.1,1715.3,228.3,0.0,5151.4,3.556058096952908,0.026028505540166245,0.5295273351800561,0.20976367174515234
Maine,2015,10000.0,47,470000.0,12.8,1774.8,320.9,0.0,0.0,2108.5,5.015783893939397,0.024846134986225902,0.8706743399908173,0.24798757874196495
Maine,2016,12000.0,34,408000.0,85.8,1834.7,600.0,0.0,0.0,2520.5,6.556909069930069,0.02819673426573429,0.3326377937062935,0.2996631433566433
Maine,2017,12000.0,33,396000.0,,,,,,,,,,
Maryland,1991,7000.0,25,175000.0,,,,,,,,,,
Maryland,1992,6000.0,23,138000.0,,,,,,,,,,
Maryland,1993,7000.0,27,189000.0,,,,,,,,,,
Maryland,1994,7000.0,36,252000.0,,,,,,,,,,
Maryland,1995,7000.0,35,245000.0,0.0,361.9,0.0,0.0,0.0,361.9,,,,
Maryland,1996,7000.0,32,224000.0,0.0,864.0,0.0,0.0,0.0,864.0,,,,
Maryland,1997,6000.0,40,240000.0,0.0,475.1,0.0,0.0,0.0,475.1,,,,
Maryland,1998,7000.0,44,308000.0,0.0,474.7,0.0,0.0,0.0,474.7,,,,
Maryland,1999,6000.0,46,276000.0,0.0,313.0,0.0,0.0,0.0,313.0,,,,
Maryland,2000,6000.0,46,276000.0,0.0,318.2,0.0,0.0,0.0,318.2,,,,
Maryland,2001,4000.0,46,184000.0,0.0,339.5,0.0,0.0,0.0,339.5,,,,
Maryland,2002,3000.0,46,138000.0,0.0,541.2,21.3,0.0,0.0,562.5,,,,
Maryland,2003,2000.0,42,84000.0,0.0,213.7,53.0,1.3,0.0,268.0,,,,
Michigan,1991,105000.0,73,7665000.0,,,,,,,,,,
Michigan,1992,95000.0,68,6460000.0,,,,,,,,,,
Michigan,1993,90000.0,77,6930000.0,,,,,,,,,,
Michigan,1994,90000.0,86,7740000.0,,,,,,,,,,
Michigan,1995,97000.0,92,8924000.0,0.0,1710.1,0.0,0.0,0.0,1710.1,,,,
Michigan,1996,90000.0,96,8640000.0,0.0,6142.1,0.0,0.0,0.0,6142.1,,,,
Michigan,1997,85000.0,70,5950000.0,0.0,3732.4,0.0,0.0,0.0,3732.4,,,,
Michigan,1998,80000.0,85,6800000.0,0.0,5238.3,0.0,0.0,0.0,5238.3,,,,
Michigan,1999,73000.0,85,6205000.0,0.0,3453.0,0.0,0.0,0.0,3453.0,,,,
Michigan,2000,72000.0,75,5400000.0,0.0,5003.6,0.0,0.0,0.0,5003.6,22.68206501111111,0.023366822222222226,5.393046566666669,0.27622068333333333
Michigan,2001,76000.0,60,4560000.0,0.0,4091.4,24.8,0.0,0.0,4116.2,22.779874748299324,0.02806752380952382,5.3927077482993235,0.396530275510204
Michigan,2002,72000.0,77,5544000.0,0.0,2973.7,762.0,0.0,0.0,3735.7,18.068536347826083,0.02843401358695651,3.3231014497282607,0.36770297282608694
Michigan,2003,65000.0,74,4810000.0,0.0,3450.4,907.7,341.2,0.0,4699.3,17.418370989130448,0.027424970108695636,2.882548732336956,0.3959420951086955
Michigan,2004,65000.0,67,4355000.0,3321.5,5746.3,905.0,260.5,1723.5,11956.8,14.839414122950823,0.025794404371584694,2.3863183633879763,0.36254623907103817
Michigan,2005,65000.0,68,4420000.0,6813.3,4993.1,2465.4,727.7,1792.1,16791.6,15.65984620056496,0.029342248587570625,2.677884868644068,0.32688933474576265
Michigan,2006,72000.0,55,3960000.0,8632.8,6425.4,5611.0,373.0,1250.8,22293.0,12.484878236413042,0.02749942119565218,1.8684295937499997,0.31664256250000006
Michigan,2007,72000.0,64,4608000.0,14722.5,3854.9,8348.9,553.7,1853.0,29333.0,8.125,0.021,2.3229165,0.229167
Michigan,2008,71000.0,73,5183000.0,17502.5,4558.1,8610.2,746.4,1114.6,32531.8,,,,
Michigan,2009,66000.0,60,3960000.0,11210.6,12518.4,14872.2,649.4,1082.2,40332.8,,,,
Michigan,2010,71000.0,58,4118000.0,11898.8,16153.4,12375.6,814.7,1308.2,42550.7,,,,
